Time,GC Util
0,0
0,0
320,14
320,14
450,44
450,44
619,22
619,22
710,137
837,85
979,152
979,152
1048,143
1048,143
1085,49
1085,49
1102,50
1102,50
1115,43
1115,43
1129,47
1129,47
1143,51
1143,51
1156,44
1156,44
1176,52
1176,52
1200,46
1200,46
1217,53
1217,53
1233,43
1233,43
1251,42
1251,42
1268,47
1268,47
1285,45
1285,45
1313,41
1313,41
1328,46
1328,46
1346,51
1346,51
1362,45
1362,45
1379,47
1379,47
1401,39
1401,39
1418,48
1418,48
1436,45
1436,45
1453,45
1453,45
1473,52
1473,52
1497,50
1497,50
1517,45
1517,45
1539,50
1539,50
1566,93
1566,93
1591,59
1591,59
1610,55
1610,55
1632,45
1632,45
1655,51
1655,51
1681,55
1681,55
1712,52
1712,52
1739,53
1739,53
1766,43
1766,43
1793,54
1793,54
1820,56
1820,56
1850,48
1850,48
1883,114
1883,114
1918,115
1918,115
1951,130
1951,130
1984,118
1984,118
2017,161
2017,161
2045,129
2045,129
2073,175
2073,175
2102,130
2102,130
2132,129
2132,129
2158,152
2158,152
2185,133
2185,133
2209,124
2209,124
2234,93
2234,93
2260,108
2260,108
2290,169
2290,169
2312,114
2312,114
2344,81
2344,81
2376,67
2376,67
2409,87
2409,87
2444,95
2444,95
2475,113
2475,113
2506,103
2506,103
2535,101
2535,101
2561,107
2561,107
2587,104
2587,104
2617,98
2617,98
2654,102
2654,102
2682,106
2682,106
2709,126
2709,126
2735,108
2735,108
2763,106
2763,106
2792,121
2792,121
2820,139
2820,139
2848,149
2848,149
2880,96
2880,96
2908,135
2908,135
2935,133
2935,133
2963,142
2963,142
2990,125
2990,125
3019,132
3019,132
3047,108
3047,108
3075,132
3075,132
3102,144
3102,144
3131,125
3131,125
3159,140
3159,140
3193,140
3193,140
3234,147
3234,147
3275,135
3275,135
3316,142
3316,142
3355,130
3355,130
3396,158
3396,158
3434,182
3434,182
3473,163
3473,163
3511,134
3511,134
3545,129
3545,129
3582,174
3582,174
3624,124
3624,124
3664,166
3664,166
3706,186
3706,186
3749,179
3749,179
3792,166
3792,166
3834,154
3834,154
3874,172
3874,172
3913,196
3913,196
3949,230
3949,230
3986,173
3986,173
4024,199
4024,199
4062,167
4062,167
4099,162
4099,162
4137,155
4137,155
4178,141
4178,141
4218,167
4218,167
4255,150
4255,150
4289,158
4289,158
4328,188
4328,188
4367,160
4367,160
4411,156
4411,156
4460,132
4460,132
4502,151
4502,151
4533,199
4533,199
4570,189
4570,189
4606,177
4606,177
4642,201
4642,201
4679,206
4679,206
4717,168
4717,168
4756,194
4756,194
4793,176
4793,176
4830,205
4830,205
4864,190
4864,190
4899,151
4899,151
4939,151
4939,151
4975,153
4975,153
5010,143
5010,143
5044,139
5044,139
5081,178
5081,178
5116,161
5116,161
5149,190
5149,190
5177,182
5177,182
5208,177
