Time,GC Util
0,0
0,0
690,49
690,49
2898,104
3021,2
3026,3
3026,3
3739,54
3739,54
5723,14
5723,14
7665,44
7665,44
9599,61
9599,61
11263,22
11263,22
12838,14
12838,14
14485,16
14485,16
16177,53
16177,53
17902,71
17902,71
19471,60
19471,60
21013,66
21013,66
22739,105
22739,105
24677,103
24677,103
24677,103
24677,103
26348,107
26348,107
26348,107
26348,107
28059,60
28059,60
29737,12
29737,12
31563,58
31563,58
33358,45
33358,45
35188,31
35188,31
37138,13
37138,13
39105,64
39105,64
40947,66
40947,66
42775,22
42775,22
44436,61
44436,61
44436,61
44436,61
46136,22
46136,22
47941,109
47941,109
49860,62
49860,62
51678,63
51678,63
53403,57
53403,57
55115,36
55115,36
56966,65
56966,65
58537,72
58537,72
60362,94
60362,94
62423,63
62423,63
64355,69
64355,69
66129,72
66129,72
68128,69
68128,69
69827,70
69827,70
71939,139
71939,139
74316,32
74316,32
76480,143
76480,143
78570,121
78570,121
80645,70
80645,70
82844,167
82844,167
82844,167
82844,167
84910,66
84910,66
84910,66
84910,66
87000,65
87000,65
89345,46
89345,46
91502,70
91502,70
93919,71
93919,71
95828,67
95828,67
97917,68
97917,68
97917,68
97917,68
99772,61
99772,61
101970,167
101970,167
104053,166
104053,166
106078,69
106078,69
108345,171
108345,171
110470,63
110470,63
112889,125
112889,125
115084,66
115084,66
117105,170
117105,170
118707,70
118707,70
120778,84
120778,84
122917,167
122917,167
124891,75
124891,75
127017,165
127017,165
128843,71
128843,71
130840,65
130840,65
133048,52
133048,52
134949,75
134949,75
137223,121
137223,121
139374,99
139374,99
141288,170
141288,170
143366,72
143366,72
145605,69
145605,69
147635,73
147635,73
149477,74
149477,74
149477,74
149477,74
151704,163
151704,163
151704,163
151704,163
153843,70
153843,70
155672,61
155672,61
157877,125
157877,125
157877,125
157877,125
160011,69
160011,69
162119,57
162119,57
164228,71
164228,71
166497,58
166497,58
168537,144
168537,144
170480,71
170480,71
172479,56
172479,56
174573,73
174573,73
176632,54
176632,54
178735,58
