Time,GC Util
0,0
0,0
389,121
389,121
585,115
585,115
590,10
590,10
682,102
682,102
783,165
783,165
823,162
823,162
900,152
900,152
967,163
967,163
1056,165
1056,165
1110,159
1110,159
1159,167
1159,167
1183,143
1183,143
1236,161
1236,161
1274,155
1274,155
1308,136
1308,136
1336,154
1336,154
1391,155
1391,155
1428,155
1428,155
1476,159
1476,159
1523,162
1523,162
1556,162
1556,162
1605,153
1605,153
1654,158
1654,158
1693,165
1693,165
1733,160
1733,160
1781,155
1781,155
1814,169
1814,169
1868,165
1868,165
1906,161
1906,161
1953,161
1953,161
1994,162
1994,162
2040,162
